date,series,mae,mape_pct,bias
2025-02-16,pv_median7,107.51631458333334,3.18071148538416,28.396672916666656
2025-02-17,load_median7,111.43819791666671,2.3474855314455216,-37.03297708333333
2025-02-17,load_level_shape,221.49207113425788,4.45523900946722,214.33064062500077
2025-02-17,pv_median3,160.80869027777777,3.9817817138957006,-153.0631152777778
2025-02-17,pv_median7,131.40530416666667,3.985064215766231,-121.08392638888888
2025-02-18,load_median7,109.00701874999999,2.1599175076995043,-54.19900069444445
2025-02-18,load_level_shape,204.7678868784784,4.341924990102423,199.67113229166546
2025-02-18,pv_median3,113.14359444444447,3.341201791103997,-83.91731250000001
2025-02-18,pv_median7,103.32382777777778,3.7494602543428366,-87.60090694444446
2025-02-19,load_median7,126.67170972222223,2.7001985464831937,-77.86942916666666
2025-02-19,load_level_shape,213.5935334510846,4.285512425092477,200.5331013888881
2025-02-19,pv_median3,115.00457569444445,3.1137775399121397,-17.5653534722222
2025-02-19,pv_median7,105.27845486111111,3.6381989186532433,-53.72301180555556
2025-02-20,load_median7,118.36388194444447,2.6453689890799508,-41.17523194444445
2025-02-20,load_level_shape,224.14432727620954,4.6595057068970585,218.7572548611104
2025-02-20,pv_median3,102.09765625,3.1697629801528424,-29.02462152777777
2025-02-20,pv_median7,115.22532569444444,4.253878526219855,-85.34587013888888
2025-02-21,load_median7,1843.3294437499999,57.31125783829941,1843.3294437499999
2025-02-21,load_level_shape,206.76913903752288,6.680517438238626,189.06390277777805
2025-02-21,pv_median3,64.479125,2.6928016821514484,-42.78671250000001
2025-02-21,pv_median7,94.3475041666667,4.087641605203019,-91.35618750000003
